"user_id","FScore","FBRScore","MScore","FWBRScore","MFWBRScores"
581435496999,2,1,2,3,"3 2"
581445976860,1,1,2,2,"2 2"
581462278866,2,1,3,3,"3 3"
581495271021,4,4,4,5,"5 4"
581509632312,2,3,1,1,"1 1"
581515713219,1,1,1,2,"2 1"
581528263176,4,1,4,5,"5 4"
581529039462,1,1,1,2,"2 1"
581532532749,3,1,3,4,"4 3"
581543530134,2,1,2,3,"3 2"
581545212087,1,1,2,2,"2 2"
581549352279,1,1,1,2,"2 1"
581551939899,4,4,3,4,"4 3"
581556856377,1,1,1,2,"2 1"
581598258297,1,2,1,1,"1 1"
581606150538,4,1,3,5,"5 3"
581611843302,1,1,1,2,"2 1"
581616242256,4,5,4,5,"5 4"
581625298926,4,5,4,5,"5 4"
581628015927,2,2,2,2,"2 2"
581633838072,3,4,2,1,"1 2"
581642377218,1,1,1,2,"2 1"
581654797794,2,2,1,2,"2 1"
581657644176,1,1,3,2,"2 3"
581662431273,1,1,2,2,"2 2"
581664242607,3,3,4,2,"2 4"
581667606513,2,1,1,3,"3 1"
581673946182,1,1,1,2,"2 1"
581675757516,4,5,4,3,"3 4"
581703445050,2,1,3,3,"3 3"
581706420813,3,1,3,4,"4 3"
581709525957,2,2,1,2,"2 1"
581710043481,4,4,4,5,"5 4"
581712113577,3,1,1,4,"4 1"
581721817152,3,1,4,4,"4 4"
581725698582,4,2,4,5,"5 4"
581728415583,2,1,3,3,"3 3"
581732685156,4,1,4,5,"5 4"
581733461442,4,1,4,5,"5 4"
581734884633,4,5,4,3,"3 4"
581756103117,4,5,4,5,"5 4"
581762960310,1,1,2,2,"2 2"
581773310790,2,1,3,3,"3 3"
581777192220,4,3,4,5,"5 4"
581777709744,3,2,3,3,"3 3"
581783402508,4,1,4,5,"5 4"
581786637033,4,1,4,5,"5 4"
581788448367,1,1,2,2,"2 2"
581790130320,1,1,1,2,"2 1"
581791553511,2,1,3,3,"3 3"
581792588559,1,1,1,2,"2 1"
581794011750,1,1,1,2,"2 1"
581799186990,1,2,1,1,"1 1"
581802809658,4,5,4,4,"4 4"
581814842091,4,1,4,5,"5 4"
581817688473,1,1,2,2,"2 2"
581817817854,1,1,2,2,"2 2"
581821958046,1,1,2,2,"2 2"
581823639999,2,2,2,2,"2 2"
581824804428,1,1,2,2,"2 2"
581838001290,1,1,1,2,"2 1"
581840071386,3,3,2,2,"2 2"
581853397629,4,5,3,5,"5 3"
581855079582,1,1,1,2,"2 1"
581873969208,4,5,4,4,"4 4"
581884966593,1,1,1,2,"2 1"
581889494928,4,5,4,2,"2 4"
581890788738,4,5,4,2,"2 4"
581910972174,1,1,2,2,"2 2"
581916664938,3,1,4,5,"5 4"
581923522131,3,4,2,1,"1 2"
581929732419,3,2,4,3,"3 4"
581933743230,2,3,2,1,"1 2"
581938530327,2,1,1,3,"3 1"
581957549334,1,1,1,2,"2 1"
581965182813,4,2,3,5,"5 3"
581971004958,2,2,2,2,"2 2"
581971781244,3,1,4,4,"4 4"
581972686911,3,2,3,3,"3 3"
581973721959,4,1,3,5,"5 3"
581976827103,3,1,4,5,"5 4"
581978120913,1,1,2,2,"2 2"
581981226057,1,1,2,2,"2 2"
581994034776,1,1,2,2,"2 2"
581996622396,1,1,1,2,"2 1"
581996881158,4,5,4,5,"5 4"
582001538874,2,3,1,1,"1 1"
582002315160,4,5,4,1,"1 4"
582020040357,1,1,2,2,"2 2"
582028061979,1,2,1,1,"1 1"
582041258841,2,1,3,3,"3 3"
582041388222,1,1,1,2,"2 1"
582043975842,1,1,1,2,"2 1"
582052385607,1,2,1,1,"1 1"
582065711850,4,1,4,5,"5 4"
582078132426,1,2,1,1,"1 1"
582080978808,4,2,4,5,"5 4"
582084860238,2,1,2,3,"3 2"
582086542191,4,2,4,5,"5 4"
582088224144,4,1,4,5,"5 4"
582093270003,1,1,3,2,"2 3"
582099480291,1,1,2,2,"2 2"
582104267388,2,1,3,3,"3 3"
582104655531,1,1,2,2,"2 2"
582106337484,1,1,1,2,"2 1"
582107890056,4,5,2,1,"1 2"
582127426587,2,1,3,3,"3 3"
582128720397,1,1,2,2,"2 2"
582129367302,1,1,1,2,"2 1"
582152914644,3,1,3,5,"5 3"
582153820311,3,1,3,4,"4 3"
582158866170,3,1,3,5,"5 3"
582166758411,1,1,1,2,"2 1"
582170122317,4,2,4,5,"5 4"
582172321794,2,1,2,3,"3 2"
582175944462,3,1,3,4,"4 3"
582182154750,2,1,2,3,"3 2"
582183319179,2,3,2,1,"1 2"
582186036180,1,1,1,2,"2 1"
582189658848,3,1,4,5,"5 4"
582198197994,3,1,3,5,"5 3"
582201950043,4,5,4,5,"5 4"
582208160331,1,1,1,2,"2 1"
582220451526,4,2,3,5,"5 3"
582221874717,2,1,3,3,"3 3"
582225238623,4,3,4,5,"5 4"
582228343767,3,1,3,4,"4 3"
582231060768,3,3,2,2,"2 2"
582231448911,1,2,3,1,"1 3"
582240117438,3,2,3,4,"4 3"
582242446296,1,1,1,2,"2 1"
582252926157,1,1,1,2,"2 1"
582253573062,4,5,3,3,"3 3"
582261206541,2,1,4,3,"3 4"
582267804972,4,5,3,1,"1 3"
582269098782,3,3,1,2,"2 1"
582269228163,1,1,1,2,"2 1"
582270910116,2,1,2,3,"3 2"
582277508547,3,1,2,4,"4 2"
582285918312,2,2,1,2,"2 1"
582287729646,4,1,4,5,"5 4"
582290834790,4,1,4,5,"5 4"
582297562602,4,3,4,5,"5 4"
582302349699,3,2,3,4,"4 3"
582319427991,1,2,1,1,"1 1"
582328743423,1,1,1,2,"2 1"
582340258332,2,1,2,3,"3 2"
582347633049,3,3,2,2,"2 2"
582348538716,1,1,1,2,"2 1"
582352678908,1,1,2,2,"2 2"
582354102099,2,1,3,3,"3 3"
582361606197,2,1,3,3,"3 3"
582373250487,1,2,1,1,"1 1"
582385541682,4,4,4,5,"5 4"
582387482397,2,1,3,3,"3 3"
582391493208,4,5,3,2,"2 3"
582394727733,4,2,4,5,"5 4"
582401196783,4,5,3,4,"4 3"
582418663218,2,1,2,3,"3 2"
582423320934,1,1,1,2,"2 1"
582424485363,4,5,3,2,"2 3"
582432895128,1,1,1,2,"2 1"
582434577081,4,1,4,5,"5 4"
582434706462,1,1,1,2,"2 1"
582435223986,2,1,3,3,"3 3"
582453596088,3,2,4,4,"4 4"
582453984231,2,1,3,3,"3 3"
582455924946,4,1,4,5,"5 4"
582462782139,3,2,3,3,"3 3"
582475332096,4,1,4,5,"5 4"
582476237763,4,5,3,2,"2 3"
582480507336,2,1,3,3,"3 3"
582484906290,3,1,3,4,"4 3"
582486200100,1,1,1,2,"2 1"
582489822768,1,1,1,2,"2 1"
582492410388,2,3,1,1,"1 1"
582503925297,1,1,2,2,"2 2"
582507289203,3,5,2,1,"1 2"
582513758253,1,1,2,2,"2 2"
582514275777,1,2,1,1,"1 1"
582517380921,2,1,2,3,"3 2"
582523849971,3,1,3,4,"4 3"
582534459213,4,2,3,5,"5 3"
582543645264,3,1,4,5,"5 4"
582558912222,2,2,3,2,"2 3"
582560076651,1,1,2,2,"2 2"
582565898796,1,1,1,2,"2 1"
582568227654,3,2,3,3,"3 3"
582574955466,1,2,1,1,"1 1"
582578578134,2,2,2,2,"2 2"
582599149713,1,1,2,2,"2 2"
582606265668,2,3,1,1,"1 1"
582609241431,4,1,4,5,"5 4"
582610664622,3,1,3,4,"4 3"
582615451719,1,1,2,2,"2 2"
582620626959,1,1,1,2,"2 1"
582628260438,2,1,3,3,"3 3"
582631494963,4,5,4,5,"5 4"
582643656777,2,2,1,2,"2 1"
582645726873,3,1,3,5,"5 3"
582649090779,3,3,2,3,"3 2"
582655430448,3,1,3,5,"5 3"
582657371163,2,1,2,3,"3 2"
582660088164,3,1,4,5,"5 4"
582662028879,4,5,4,2,"2 4"
582671085549,3,1,3,4,"4 3"
582671344311,4,1,4,5,"5 4"
582677166456,4,5,4,5,"5 4"
582677295837,3,1,4,4,"4 4"
582679107171,1,1,2,2,"2 2"
582688422603,4,1,4,5,"5 4"
582692821557,4,5,4,5,"5 4"
582704595228,2,2,2,2,"2 2"
582707312229,1,2,1,1,"1 1"
582709770468,4,1,3,5,"5 3"
582723743616,1,1,2,2,"2 2"
582724519902,4,1,4,5,"5 4"
582725296188,4,4,4,5,"5 4"
582741598194,3,3,4,2,"2 4"
582776531064,2,2,1,2,"2 1"
582784682067,4,5,3,1,"1 3"
582788563497,1,1,1,2,"2 1"
582800725311,3,1,2,4,"4 2"
582810040743,4,3,3,5,"5 3"
582824013891,4,3,4,5,"5 4"
582827636559,2,2,1,2,"2 1"
582837987039,4,5,4,5,"5 4"
582838245801,4,3,4,5,"5 4"
582840704040,2,1,3,3,"3 3"
582858817380,4,3,3,4,"4 3"
582859205523,2,3,2,1,"1 2"
582869167860,1,1,1,2,"2 1"
582874601862,1,1,2,2,"2 2"
582875119386,4,5,4,5,"5 4"
582896855394,4,1,4,5,"5 4"
582917815116,1,1,1,2,"2 1"
582923249118,3,3,3,3,"3 3"
582929976930,1,1,2,2,"2 2"
582936704742,4,5,4,5,"5 4"
582949772223,2,3,2,1,"1 2"
582954818082,1,2,1,1,"1 1"
582961804656,1,1,2,2,"2 2"
582965168562,1,1,3,2,"2 3"
582966462372,1,1,1,2,"2 1"
582968273706,2,2,2,2,"2 2"
582969567516,4,1,4,5,"5 4"
582972284517,2,1,3,3,"3 3"
582972413898,3,3,3,3,"3 3"
582980176758,3,4,1,1,"1 1"
582983411283,3,1,4,4,"4 4"
582985610760,2,1,2,3,"3 2"
582992467953,1,1,2,2,"2 2"
582994279287,2,1,3,3,"3 3"
582999842670,4,2,4,5,"5 4"
583000877718,1,1,2,2,"2 2"
583003465338,3,2,3,3,"3 3"
583004112243,2,1,2,3,"3 2"
583005147291,4,1,4,5,"5 4"
583007088006,2,1,2,3,"3 2"
583014592104,4,4,4,5,"5 4"
583019120439,2,1,3,3,"3 3"
583031152872,4,5,3,3,"3 3"
583036198731,3,3,3,3,"3 3"
583038268827,1,1,1,2,"2 1"
583042020876,3,1,4,4,"4 4"
583046290449,1,2,1,1,"1 1"
583046807973,2,1,3,3,"3 3"
583057287834,4,1,4,5,"5 4"
583070225934,4,2,3,5,"5 3"
583080964557,4,2,4,5,"5 4"
583083164034,2,1,3,3,"3 3"
583084845987,4,1,4,5,"5 4"
583085622273,4,2,4,5,"5 4"
583087562988,2,1,1,3,"3 1"
583092867609,3,1,2,4,"4 2"
583093902657,3,3,3,3,"3 3"
583096878420,2,2,1,2,"2 1"
583101147993,3,1,3,4,"4 3"
583104900042,4,3,4,4,"4 4"
583110334044,2,1,3,3,"3 3"
583111498473,1,1,1,2,"2 1"
583116414951,4,1,4,5,"5 4"
583119390714,4,1,4,5,"5 4"
583124824716,4,1,4,5,"5 4"
583125730383,2,1,2,3,"3 2"
583147854534,3,2,3,3,"3 3"
583152512250,1,2,1,1,"1 1"
583170108066,3,1,4,5,"5 4"
583170884352,1,1,2,2,"2 2"
583179423498,1,1,1,2,"2 1"
583187445120,3,2,3,3,"3 3"
583206334746,3,1,3,5,"5 3"
583208275461,1,2,1,1,"1 1"
583216685226,4,2,4,5,"5 4"
583227294468,2,2,2,2,"2 2"
583228329516,4,4,4,5,"5 4"
583231952184,3,1,4,5,"5 4"
583234539804,1,1,1,2,"2 1"
583247089761,1,1,1,2,"2 1"
583251100572,4,2,4,5,"5 4"
583253041287,1,1,1,2,"2 1"
583255240764,2,3,1,1,"1 1"
583260804147,4,3,4,5,"5 4"
583262615481,2,1,3,3,"3 3"
583263521148,3,2,3,3,"3 3"
583263650529,3,3,1,2,"2 1"
583265073720,3,2,3,4,"4 3"
583267143816,3,1,3,4,"4 3"
583271413389,3,1,3,5,"5 3"
583279046868,1,1,2,2,"2 2"
583285515918,3,2,2,3,"3 2"
583287068490,4,1,3,5,"5 3"
583287974157,1,1,1,2,"2 1"
583288362300,4,5,4,5,"5 4"
583289138586,3,1,3,4,"4 3"
583293796302,1,2,2,1,"1 2"
583300782876,3,1,3,4,"4 3"
583305958116,1,2,1,1,"1 1"
583312039023,2,2,2,2,"2 2"
583312556547,1,1,1,2,"2 1"
583326400314,2,2,2,2,"2 2"
583326917838,3,1,3,5,"5 3"
583337268318,4,3,4,4,"4 4"
583341408510,4,2,4,5,"5 4"
583345807464,1,2,1,1,"1 1"
583354475991,4,2,4,5,"5 4"
583355640420,4,5,4,5,"5 4"
583358098659,2,1,2,3,"3 2"
583368319758,1,2,1,1,"1 1"
583371554283,3,3,3,3,"3 3"
583375565094,2,1,1,3,"3 1"
583377117666,4,4,3,3,"3 3"
583380999096,4,2,3,5,"5 3"
583398465531,2,1,3,3,"3 3"
583399629960,3,2,3,3,"3 3"
583404934581,4,3,3,5,"5 3"
583432751496,1,1,2,2,"2 2"
583440514356,1,1,1,2,"2 1"
583445430834,2,2,1,2,"2 1"
583447500930,3,4,2,1,"1 2"
583452805551,2,3,1,1,"1 1"
583460697792,3,1,2,4,"4 2"
583463026650,3,1,3,4,"4 3"
583471824558,3,3,2,2,"2 2"
583493560566,1,1,2,2,"2 2"
583499382711,2,3,1,1,"1 1"
583509862572,4,1,3,5,"5 3"
583511932668,2,2,1,2,"2 1"
583516202241,2,1,3,3,"3 3"
583518789861,4,5,3,3,"3 3"
583520213052,4,5,4,5,"5 4"
583520859957,2,1,3,3,"3 3"
583522800672,1,1,1,2,"2 1"
583534574343,3,1,4,5,"5 4"
583538067630,1,1,3,2,"2 3"
583539749583,4,1,4,5,"5 4"
583540655250,3,4,3,2,"2 3"
583557992304,2,1,3,3,"3 3"
583566790212,1,1,1,2,"2 1"
583570283499,3,3,4,3,"3 4"
583578952026,1,2,1,1,"1 1"
583583350980,1,2,1,1,"1 1"
583590596316,1,1,2,2,"2 2"
583595771556,1,1,1,2,"2 1"
583596030318,2,2,1,2,"2 1"
583603534416,2,1,1,3,"3 1"
583605863274,4,1,3,5,"5 3"
583606510179,4,1,4,5,"5 4"
583621388994,4,1,4,5,"5 4"
583621906518,1,1,1,2,"2 1"
583624623519,1,1,2,2,"2 2"
583636526571,3,1,3,4,"4 3"
583649594052,4,4,4,5,"5 4"
583650240957,3,1,4,4,"4 4"
583653087339,3,1,4,5,"5 4"
583664472867,1,1,1,2,"2 1"
583672365108,2,1,4,3,"3 4"
583676375919,1,2,1,1,"1 1"
583680904254,4,1,4,5,"5 4"
583692419163,3,3,3,2,"2 3"
583696171212,1,1,1,2,"2 1"
583705486644,4,5,4,3,"3 4"
583712602599,1,1,3,2,"2 3"
583718036601,4,1,4,5,"5 4"
583723470603,2,1,2,3,"3 2"
583727222652,4,3,3,4,"4 3"
583738220037,4,5,4,3,"3 4"
583738866942,4,4,4,5,"5 4"
583739125704,2,1,2,3,"3 2"
583739513847,1,1,1,2,"2 1"
583739772609,2,1,3,3,"3 3"
583742618991,1,2,1,1,"1 1"
583743395277,2,1,2,3,"3 2"
583745335992,2,2,1,2,"2 1"
583760732331,2,3,3,1,"1 3"
583767589524,3,1,3,5,"5 3"
583775093622,3,3,2,2,"2 2"
583778845671,1,1,2,2,"2 2"
583785055959,2,1,3,3,"3 3"
583789454913,3,2,3,3,"3 3"
583789584294,4,4,4,5,"5 4"
583797994059,4,5,3,3,"3 3"
583800711060,3,2,2,3,"3 2"
583801746108,2,3,1,1,"1 1"
583804851252,2,1,3,3,"3 3"
583812614112,1,1,3,2,"2 3"
583813519779,1,2,1,1,"1 1"
583814166684,2,1,2,3,"3 2"
583814942970,3,1,3,4,"4 3"
583815978018,1,1,2,2,"2 2"
583817789352,1,1,2,2,"2 2"
583821412020,1,1,1,2,"2 1"
583823223354,1,2,1,1,"1 1"
583831503738,1,1,2,2,"2 2"
583832280024,4,5,4,4,"4 4"
583839137217,1,1,1,2,"2 1"
583851299031,4,1,4,5,"5 4"
583854533556,1,1,1,2,"2 1"
583856862414,1,2,1,1,"1 1"
583858414986,2,2,2,2,"2 2"
583874070087,1,1,1,2,"2 1"
583875752040,1,1,2,2,"2 2"
583878080898,2,1,3,3,"3 3"
583880927280,2,1,2,3,"3 2"
583884938091,2,1,3,3,"3 3"
583886878806,4,1,4,5,"5 4"
583895417952,2,1,2,3,"3 2"
583898264334,4,2,3,5,"5 3"
583900851954,4,1,4,5,"5 4"
583902922050,1,1,2,2,"2 2"
583906803480,4,3,4,5,"5 4"
583909132338,4,1,4,5,"5 4"
583915730769,1,2,1,1,"1 1"
583926081249,1,2,1,1,"1 1"
583926469392,3,2,2,3,"3 2"
583927116297,1,1,2,2,"2 2"
583929703917,4,5,3,1,"1 3"
583932809061,1,1,1,2,"2 1"
583933197204,1,2,1,1,"1 1"
583933844109,3,2,3,4,"4 3"
583939278111,4,5,4,5,"5 4"
583959849690,4,5,2,1,"1 2"
583967871312,1,1,1,2,"2 1"
583980809412,4,1,3,5,"5 3"
583984949604,1,2,1,1,"1 1"
583987019700,3,2,2,4,"4 2"
583991159892,1,2,1,1,"1 1"
583999181514,4,5,4,5,"5 4"
584000345943,2,1,1,3,"3 1"
584001251610,2,2,2,2,"2 2"
584007850041,1,1,1,2,"2 1"
584009920137,1,2,1,1,"1 1"
584018329902,1,1,1,2,"2 1"
584019235569,1,2,1,1,"1 1"
584053133391,4,5,4,4,"4 4"
584060896251,1,1,1,2,"2 1"
584070858588,1,1,1,2,"2 1"
584074481256,4,3,4,5,"5 4"
584085219879,1,1,2,2,"2 2"
584087031213,3,2,3,3,"3 3"
584089101309,1,1,1,2,"2 1"
584096476026,1,2,1,1,"1 1"
584102427552,1,1,1,2,"2 1"
584139430518,1,1,3,2,"2 3"
584147581521,3,1,3,4,"4 3"
584148487188,1,1,1,2,"2 1"
584155991286,3,1,3,4,"4 3"
584156638191,2,2,1,2,"2 1"
584165824242,3,1,3,4,"4 3"
584169576291,1,1,2,2,"2 2"
584170611339,1,1,1,2,"2 1"
584172422673,1,1,1,2,"2 1"
584184196344,1,1,2,2,"2 2"
584190147870,2,3,2,1,"1 2"
584191959204,1,1,1,2,"2 1"
584201533398,2,1,1,3,"3 1"
584210460687,1,1,3,2,"2 3"
584211625116,1,1,2,2,"2 2"
584212272021,1,1,1,2,"2 1"
584221587453,2,1,3,3,"3 3"
584228574027,4,5,4,5,"5 4"
584232326076,4,5,4,5,"5 4"
584239830174,4,1,4,5,"5 4"
584247334272,1,1,1,2,"2 1"
584251474464,4,2,3,5,"5 3"
584253544560,3,1,3,5,"5 3"
584254320846,4,4,4,5,"5 4"
584254579608,4,1,3,5,"5 3"
584259884229,1,1,1,2,"2 1"
584267647089,1,1,2,2,"2 2"
584269199661,1,1,2,2,"2 2"
584270105328,3,1,3,4,"4 3"
584272692948,4,5,3,2,"2 3"
584282914047,1,1,2,2,"2 2"
584285889810,1,1,1,2,"2 1"
584288089287,4,1,4,5,"5 4"
584290806288,1,1,2,2,"2 2"
584296240290,2,2,2,2,"2 2"
584296369671,1,2,1,1,"1 1"
584298957291,1,1,1,2,"2 1"
584302321197,1,2,1,1,"1 1"
584311636629,1,1,2,2,"2 2"
584312671677,1,1,1,2,"2 1"
584317717536,4,1,4,5,"5 4"
584328068016,4,2,4,5,"5 4"
584357178741,3,2,3,3,"3 3"
584357437503,3,4,2,1,"1 2"
584359636980,4,5,4,2,"2 4"
584360930790,1,1,1,2,"2 1"
584366106030,2,1,3,3,"3 3"
584383054941,1,1,1,2,"2 1"
584386418847,3,1,3,4,"4 3"
584388488943,1,1,1,2,"2 1"
584404661568,2,1,3,3,"3 3"
584405955378,3,2,2,3,"3 2"
584408542998,2,2,1,2,"2 1"
584413200714,4,5,2,1,"1 2"
584424327480,1,1,1,2,"2 1"
584429761482,1,1,1,2,"2 1"
584433772293,1,1,1,2,"2 1"
584437524342,1,1,1,2,"2 1"
584447098536,2,1,2,3,"3 2"
584448909870,4,5,4,5,"5 4"
584450591823,2,1,3,3,"3 3"
584455896444,2,1,4,3,"3 4"
584471292783,2,2,1,2,"2 1"
584487724170,2,1,4,3,"3 4"
584490311790,2,1,2,3,"3 2"
584505061224,2,1,3,3,"3 3"
584511918417,4,5,3,1,"1 3"
584518387467,1,1,2,2,"2 2"
584519551896,4,5,3,1,"1 3"
584546204382,1,2,1,1,"1 1"
584553708480,4,5,4,3,"3 4"
584555131671,4,5,4,5,"5 4"
584582948586,1,2,3,1,"1 3"
584586183111,1,1,1,2,"2 1"
584589158874,1,1,1,2,"2 1"
584592005256,1,1,1,2,"2 1"
584594592876,1,1,3,2,"2 3"
584597309877,1,1,3,2,"2 3"
584599768116,3,2,2,3,"3 2"
584603778927,1,1,2,2,"2 2"
584608824786,3,1,3,5,"5 3"
584610506739,4,2,4,5,"5 4"
584613353121,3,1,3,4,"4 3"
584613611883,2,1,3,3,"3 3"
584614000026,2,1,4,3,"3 4"
584616199503,1,1,2,2,"2 2"
584619304647,2,1,3,3,"3 3"
584622409791,3,1,3,5,"5 3"
584624609268,2,1,3,3,"3 3"
584625644316,2,1,2,3,"3 2"
584625773697,3,1,2,4,"4 2"
584635736034,2,3,1,1,"1 1"
584637806130,4,2,4,5,"5 4"
584643498894,2,3,1,1,"1 1"
584651520516,2,1,3,3,"3 3"
584652426183,4,3,3,5,"5 3"
584656695756,4,5,4,5,"5 4"
584657342661,1,1,1,2,"2 1"
584662129758,3,2,2,3,"3 2"
584662388520,4,5,3,3,"3 3"
584666528712,3,4,1,1,"1 1"
584668469427,3,1,2,4,"4 2"
584673127143,2,3,1,1,"1 1"
584677914240,4,5,3,1,"1 3"
584687359053,1,1,3,2,"2 3"
584690981721,1,1,2,2,"2 2"
584694475008,2,2,2,2,"2 2"
584697321390,2,3,1,1,"1 1"
584699650248,1,1,1,2,"2 1"
584700685296,1,1,2,2,"2 2"
584701461582,2,1,2,3,"3 2"
584704049202,1,1,1,2,"2 1"
584723068209,3,1,4,5,"5 4"
584725655829,4,1,4,5,"5 4"
584731477974,3,1,2,4,"4 2"
584733806832,2,2,3,2,"2 3"
584742087216,4,5,4,5,"5 4"
584745451122,3,1,3,4,"4 3"
584752567077,1,2,1,1,"1 1"
584755542840,4,5,4,1,"1 4"
584756448507,2,3,2,1,"1 2"
584775467514,4,5,4,3,"3 4"
584775855657,1,1,1,2,"2 1"
584778313896,4,5,3,2,"2 3"
584781419040,1,1,2,2,"2 2"
584783618517,1,1,1,2,"2 1"
584803413810,1,1,2,2,"2 2"
584803931334,4,2,3,5,"5 3"
584807295240,1,1,1,2,"2 1"
584812470480,1,1,1,2,"2 1"
584813505528,1,2,1,1,"1 1"
584815187481,3,4,2,1,"1 2"
584817516339,4,1,4,5,"5 4"
584818163244,1,1,1,2,"2 1"
584827478676,1,1,1,2,"2 1"
584828384343,1,1,1,2,"2 1"
584831360106,3,2,3,3,"3 3"
584834594631,2,1,4,3,"3 4"
584834853393,1,1,2,2,"2 2"
584837829156,2,1,3,3,"3 3"
584853872400,4,5,4,5,"5 4"
584858141973,3,4,2,1,"1 2"
584864352261,1,1,2,2,"2 2"
584865516690,4,2,3,5,"5 3"
584865646071,2,1,4,3,"3 4"
584869656882,4,1,3,5,"5 3"
584886217650,2,1,3,3,"3 3"
584890357842,2,3,1,1,"1 1"
584891651652,1,1,1,2,"2 1"
584893074843,4,5,4,5,"5 4"
584894886177,4,2,4,5,"5 4"
584914293327,3,1,4,4,"4 4"
584917786614,1,2,1,1,"1 1"
584929042761,4,3,4,4,"4 4"
584958800391,2,1,3,3,"3 3"
584961129249,2,1,3,3,"3 3"
584961388011,3,1,3,5,"5 3"
584962681821,1,1,1,2,"2 1"
584965269441,1,1,1,2,"2 1"
584976008064,4,5,4,2,"2 4"
584985711639,1,1,1,2,"2 1"
584988040497,1,1,1,2,"2 1"
584989334307,1,1,1,2,"2 1"
585001237359,1,2,2,1,"1 2"
585015728031,1,1,1,2,"2 1"
585015986793,3,1,3,4,"4 3"
585021550176,4,1,4,5,"5 4"
585023102748,4,5,3,5,"5 3"
585023232129,3,3,3,3,"3 3"
585025043463,1,1,2,2,"2 2"
585028407369,4,5,4,5,"5 4"
585031124370,1,1,3,2,"2 3"
585033453228,2,3,1,1,"1 1"
585039922278,1,1,1,2,"2 1"
585046391328,1,1,2,2,"2 2"
585063857763,2,1,3,3,"3 3"
585071103099,2,1,2,3,"3 2"
585076278339,2,1,3,3,"3 3"
585076407720,2,1,2,3,"3 2"
585077442768,4,1,4,5,"5 4"
585087922629,2,1,3,3,"3 3"
585090769011,1,1,2,2,"2 2"
585095426727,2,1,3,3,"3 3"
585101895777,2,1,1,3,"3 1"
585102154539,2,3,2,1,"1 2"
585102413301,1,1,1,2,"2 1"
585103965873,4,1,3,5,"5 3"
585105777207,3,1,4,4,"4 4"
585120009117,2,1,3,3,"3 3"
585120397260,4,5,4,5,"5 4"
585122726118,1,1,2,2,"2 2"
585131912169,4,5,4,5,"5 4"
585135664218,4,5,2,1,"1 2"
585146014698,2,1,1,3,"3 1"
585147179127,4,5,3,5,"5 3"
585150413652,1,1,2,2,"2 2"
585151707462,1,2,1,1,"1 1"
585159729084,4,5,3,1,"1 3"
585167362563,1,1,3,2,"2 3"
585171890898,1,1,1,2,"2 1"
585175254804,4,5,4,5,"5 4"
585180171282,3,1,3,4,"4 3"
585182629521,1,1,1,2,"2 1"
585184182093,4,5,4,2,"2 4"
585186899094,3,1,4,5,"5 4"
585188710428,1,1,2,2,"2 2"
585207341292,1,2,1,1,"1 1"
585219761868,4,2,3,5,"5 3"
585227524728,1,1,2,2,"2 2"
585233993778,1,1,2,2,"2 2"
585234640683,2,2,1,2,"2 1"
585238133970,4,5,4,5,"5 4"
585241109733,1,1,1,2,"2 1"
585245638068,3,1,3,5,"5 3"
585249001974,1,1,1,2,"2 1"
585258058644,1,1,2,2,"2 2"
585266209647,2,3,2,1,"1 2"
585266985933,1,1,2,2,"2 2"
585267115314,4,5,2,1,"1 2"
585271643649,4,5,4,2,"2 4"
585275395698,1,1,1,2,"2 1"
585279535890,1,1,2,2,"2 2"
585285875559,2,1,2,3,"3 2"
585296743563,4,1,4,5,"5 4"
585298037373,4,1,4,5,"5 4"
585302436327,1,1,1,2,"2 1"
585305670852,1,1,3,2,"2 3"
585309552282,3,1,4,5,"5 4"
585320937810,3,1,2,4,"4 2"
585328441908,2,1,2,3,"3 2"
585336981054,4,5,4,4,"4 4"
585337886721,3,1,3,4,"4 3"
585341380008,2,1,2,3,"3 2"
585341897532,1,2,1,1,"1 1"
585343708866,4,1,4,5,"5 4"
585347849058,4,1,3,5,"5 3"
585352118631,2,1,3,3,"3 3"
585363633540,4,2,4,5,"5 4"
585368032494,1,1,3,2,"2 3"
585373207734,2,2,1,2,"2 1"
585373984020,2,1,4,3,"3 4"
585374760306,3,3,2,2,"2 2"
585379159260,1,1,2,2,"2 2"
585382005642,4,1,4,5,"5 4"
585386145834,3,2,4,3,"3 4"
585387180882,3,4,1,1,"1 1"
585406588032,2,2,2,2,"2 2"
585414609654,1,1,1,2,"2 1"
585431299803,2,1,2,3,"3 2"
585440227092,4,1,4,5,"5 4"
585441391521,4,1,4,5,"5 4"
585442167807,1,2,1,1,"1 1"
585456787860,3,1,4,5,"5 4"
585460928052,1,1,1,2,"2 1"
585463645053,3,2,3,4,"4 3"
585472831104,2,1,2,3,"3 2"
585473995533,4,5,3,3,"3 3"
585474771819,3,1,2,5,"5 2"
585480335202,4,3,4,5,"5 4"
585482275917,2,1,2,3,"3 2"
585484087251,4,1,4,5,"5 4"
585485122299,3,1,3,4,"4 3"
585501294924,2,1,2,3,"3 2"
585517855692,1,2,1,1,"1 1"
585528076791,1,1,1,2,"2 1"
585539074176,4,5,3,1,"1 3"
585539591700,2,1,2,3,"3 2"
585544249416,3,4,2,2,"2 2"
585553952991,3,3,2,2,"2 2"
585554599896,1,1,3,2,"2 3"
585557187516,2,2,3,2,"2 3"
585567279234,1,1,2,2,"2 2"
